Generation;Fitness
340;0,3820389
340;0,7222397
340;0,611564
340;0,7186363
340;0,5236069
340;0,7255696
340;0,6674531
340;0,6507892
340;0,6531163
340;0,7194046
340;0,6326348
340;0,7603853
340;0,5714881
340;0,6033239
340;0,668813
340;0,6961133
340;0,6854658
340;0,6562467
340;0,5285977
340;0,7919359
340;0,5135177
340;0,71446
340;15,05862
340;0,5965158
340;0,4799184
340;0,5790264
340;0,5390888
340;0,6989611
340;0,5188284
340;0,6362811
340;0,6536999
340;0,6775429
340;0,6240174
340;0,6896201
340;0,598829
340;0,5916776
340;0,7466682
340;0,574896
340;0,52955
340;0,7488748
341;15,27483
341;-0,02529087
341;-0,1550113
341;-0,06630689
341;-0,1549946
341;-0,05487936
341;15,60054
341;-0,1771391
341;-0,146733
341;0,3048596
341;-0,2055057
341;0,1569969
341;-0,05481296
341;15,69731
341;-0,05534928
341;0,01537718
341;-0,2248074
341;-0,1357484
341;-0,07434079
341;0,1838423
341;-0,1746119
341;-0,08548446
341;-0,1267083
341;15,06171
341;0,3353527
341;-0,154664
341;0,08446219
341;0,7478416
341;-0,07876748
341;-0,1546568
341;15,81512
341;0,3834456
341;-0,04669342
341;-0,1765449
341;-0,1046585
341;-0,1868791
341;-0,1654435
341;0,03160868
341;0,5253713
341;15,39458
341;15,70396
341;15,26226
341;-0,184686
341;15,07475
341;-0,030833
341;15,11131
341;-0,154907
341;-0,1248492
341;-0,05684768
341;-0,1370526
341;-0,1650743
341;15,52672
341;15,64371
341;-0,1473011
341;0,1153641
341;-0,156394
341;-0,07581396
341;-0,04176887
341;15,06711
341;15,62731
342;-0,02391829
342;0,1208559
342;0,2235458
342;0,1140738
342;0,09855554
342;0,1210109
342;-0,02200379
342;0,1546015
342;0,3206362
342;-0,07329085
342;0,0003209077
342;0,3150149
342;0,1486435
342;0,2881006
342;0,2471435
342;-0,04042397
342;0,002925344
342;-0,29
342;0,2454412
342;0,1516557
342;-0,2746577
342;0,2292733
342;0,2272431
342;0,1843141
342;-0,2254135
342;0,03166873
342;0,1355872
342;0,1252733
342;0,4646115
342;0,04868126
342;0,2480863
342;0,03149153
342;-0,1210563
342;0,01186747
342;0,1420689
342;0,26966
342;-0,01902643
342;0,02685291
342;0,1918072
342;0,1653429
342;0,150434
342;0,03867272
342;0,07356448
342;0,05977076
342;0,2611603
342;0,1512209
342;-0,002720738
342;-0,0295616
342;0,0711654
342;-0,06121453
342;-0,1076598
342;-0,01650288
342;-0,5474734
342;0,1988789
342;-0,2024106
342;0,003027126
342;0,2147981
342;0,2629973
342;0,1964099
342;0,1135801
343;15,41417
343;15,78915
343;15,71554
343;-0,007166192
343;15,73342
343;15,73342
343;15,77215
343;15,64188
343;15,76393
343;15,42099
343;15,65814
343;0,6574013
343;15,75182
343;15,78915
343;0,6379588
343;15,68814
343;15,77579
343;15,79542
343;15,62188
343;15,74599
343;15,69369
343;15,64767
343;15,79175
343;15,47518
343;15,80175
343;15,73
343;15,7
343;15,7214
343;15,78215
343;15,78542
343;15,66403
343;15,81472
343;0,6607097
343;15,60301
343;15,80175
343;15,56965
343;15,7114
343;0,607375
343;15,7114
343;15,60834
343;15,81472
343;15,70554
343;15,80824
343;15,76915
343;15,79824
343;15,24868
343;15,70369
343;15,74782
343;15,78215
343;15,70947
343;15,80824
343;15,64767
343;15,68072
343;15,64188
343;15,60301
343;15,77215
343;15,41636
343;15,52048
343;15,79824
343;15,3796
344;0,3033134
344;15,39452
344;0,2682371
344;0,03981762
344;0,5437865
344;15,64746
344;15,42192
344;0,2677941
344;0,3015788
344;15,72519
344;15,13551
344;0,8221898
344;15,16334
344;15,70149
344;0,06082682
344;0,5079434
344;0,08821516
344;0,3809156
344;-0,09015617
344;15,07548
344;0,5169042
344;15,66559
344;0,6171598
344;15,13534
344;0,4491612
344;0,3372959
344;0,6018995
344;0,4346946
344;0,3707191
344;15,1707
344;15,05287
344;0,04528764
344;0,304437
344;0,4293208
344;0,6634335
344;0,4879727
344;0,5569494
344;15,01548
344;0,6678826
344;0,3453245
344;0,5590192
344;15,36641
344;0,5982216
344;0,3653803
344;15,5768
344;0,296557
344;0,7243078
344;0,6032233
344;0,03401467
344;0,2166283
344;15,71369
344;0,5263196
344;15,55328
344;0,5287967
344;14,96
344;0,2699205
344;0,5373821
344;15,44812
344;0,6163065
344;0,1774275
345;15,06606
345;-0,5434364
345;15,40029
345;15,4978
345;15,33561
345;-0,8475718
345;15,61754
345;-0,8612168
345;-0,4990378
345;-0,6892599
345;15,23964
345;-0,8047535
345;-0,05399927
345;15,59295
345;-0,8079431
345;14,88348
345;-0,6176623
345;15,25815
345;-0,2507365
345;-0,6962234
345;-0,8216205
345;15,60953
345;15,28916
345;-0,6847183
345;-0,8987631
345;-0,7917378
345;-0,8618085
345;-0,9264708
345;-0,7155424
345;-0,6076748
345;-0,8503208
345;-0,49
345;-0,2309991
345;15,51637
345;15,59161
345;-0,800736
345;-0,908864
345;-0,2102747
345;15,43188
345;-0,8885159
345;-0,1508221
345;14,8986
345;-0,2928205
345;-0,1839318
345;15,57702
345;-0,2894659
345;-0,7572603
345;-0,8106821
345;-0,8231319
345;-0,8565403
345;15,57308
345;-0,7518826
345;-0,9427903
345;-0,47
345;-0,7509868
345;15,57696
345;-0,5581958
345;15,16693
345;15,42504
345;-0,8361547
346;15,68126
346;15,52342
346;15,72161
346;0,4652456
346;15,70984
346;15,61954
346;15,28126
346;0,519336
346;15,52451
346;15,01841
346;15,78477
346;15,39386
346;15,56507
346;15,27996
346;15,74507
346;15,48651
346;15,51875
346;15,76507
346;15,71779
346;0,3059336
346;14,88695
346;15,03269
346;15,30256
346;15,01573
346;0,4607524
346;15,52501
346;15,72779
346;15,73635
346;15,61422
346;15,08429
346;15,6695
346;0,5304599
346;15,70984
346;15,10946
346;0,2682996
346;15,79926
346;0,5912299
346;15,63126
346;15,8345
346;0,5455735
346;15,72161
346;0,5699041
346;15,66391
346;0,554899
346;15,63043
346;0,3906693
346;15,79166
346;15,56675
346;15,79926
346;15,33941
346;15,77151
346;0,5614368
346;15,74635
346;0,6429335
346;15,82053
346;15,67849
346;14,89153
346;0,4383212
346;15,32848
346;0,5298441
347;15,5859
347;-0,07474423
347;15,73415
347;15,07307
347;15,63677
347;15,74046
347;0,7202112
347;15,77756
347;15,71573
347;15,69296
347;15,69051
347;15,8045
347;15,74659
347;15,81192
347;15,2374
347;15,77756
347;15,55916
347;15,70296
347;15,48203
347;15,73415
347;15,75873
347;15,5859
347;15,69923
347;15,73415
347;15,43536
347;15,10607
347;15,78388
347;15,4193
347;15,70296
347;0,8176138
347;15,62032
347;15,73415
347;15,74659
347;15,23594
347;15,59282
347;15,72219
347;0,8373464
347;15,78388
347;15,50901
347;15,71796
347;15,22392
347;15,70296
347;15,72796
347;14,97767
347;15,73415
347;15,79723
347;15,65234
347;15,72219
347;15,72796
347;15,71796
347;15,81192
347;15,76487
347;15,7904
347;15,68051
347;15,4193
347;15,64807
347;15,4368
347;15,56154
347;15,79723
347;15,70923
348;15,84241
348;15,7903
348;15,87562
348;15,72812
348;15,87562
348;15,80979
348;15,85015
348;15,86838
348;15,86028
348;15,86838
348;15,87562
348;15,25745
348;15,85015
348;15,85015
348;15,86028
348;15,73424
348;15,87562
348;15,82259
348;15,7903
348;15,83552
348;15,86028
348;15,64506
348;15,60428
348;15,79654
348;15,86028
348;15,87562
348;15,85015
348;15,81627
348;15,86838
348;15,7098
348;15,83552
348;15,53585
348;15,85015
348;15,87562
348;15,87562
348;15,75911
348;15,83552
348;15,84241
348;15,81627
348;15,78352
348;15,78352
348;15,79654
348;15,77723
348;15,83552
348;15,80979
348;15,86838
348;15,86838
348;15,84241
348;15,85015
348;0,5882732
348;15,74647
348;15,82879
348;15,7098
348;15,87562
348;15,72209
348;15,84241
348;15,80979
348;15,85015
348;15,86028
348;15,83552
349;-0,05
349;-0,07
349;-0,27
349;-0,09999999
349;-0,2138766
349;-0,19
349;-0,1229862
349;-0,4
349;-0,17
349;-0,07
349;-0,18
349;-0,02
349;-0,23
349;-0,15
349;-0,2773016
349;-0,19
349;-0,4
349;-0,11
349;-0,03
349;-0,35
349;-0,2
349;-0,2570038
349;-0,26
349;-0,31
349;-0,04
349;-0,29
349;-0,11
349;-0,22
349;-0,38
349;-0,03
349;-0,25
349;-0,05
349;-0,05
349;-0,29
349;-0,25
349;-0,02
349;-0,171233
349;-0,06369264
349;-0,11
349;-0,01
349;-0,02
349;-0,03
349;-0,06
349;-0,48
349;-0,04
349;-0,22
349;-0,22
349;-0,07
349;-0,02
349;-0,35
349;-0,3618013
349;-0,11
349;-0,22
349;-0,27
349;-0,15
349;-0,15
349;-0,06
349;-0,13
349;-0,28
349;-0,18
350;0,7830722
350;-0,09318243
350;0,2545326
350;-0,01892516
350;0,1948204
350;0,7399525
350;0,2302293
350;0,2410308
350;0,2300043
350;0,1384477
350;0,311873
350;0,1857078
350;0,2232343
350;0
350;14,99593
350;-0,3672958
350;0,02225876
350;0,06373136
350;0,175264
350;0,7411207
350;0,347742
350;0,09663719
350;0,181657
350;0,1075528
350;0,2357569
350;0,2032298
350;0,1611111
350;0,2293337
350;0,1581033
350;-0,2955368
350;0,1872021
350;-0,09463929
350;0,3393544
350;0,241679
350;0,2486577
350;0,3018586
350;0,1258709
350;-0,03280152
350;-0,04773717
350;0,3333737
350;-0,05
350;-0,1049562
350;0,2817375
350;0,2209052
350;-0,0259044
350;-0,1982332
350;0,02948421
350;0,3329347
350;0,2500201
350;-0,1114153
350;0,2580461
350;0,1351318
350;-0,1266011
350;0,2808003
350;-0,01
350;0,06832162
350;0,1793874
350;15,23896
350;0,1727427
350;0,1018501
351;15,85064
351;15,86441
351;15,84388
351;15,8717
351;15,88692
351;15,87954
351;15,82545
351;15,86441
351;15,82545
351;15,30502
351;15,8017
351;15,85064
351;15,8717
351;15,82545
351;15,88692
351;15,68856
351;15,89413
351;15,86441
351;15,86441
351;15,85064
351;15,84388
351;15,87954
351;15,8717
351;15,8375
351;15,80782
351;15,78343
351;15,86441
351;15,86441
351;15,85064
351;15,87954
351;15,87954
351;15,8717
351;15,8017
351;15,87954
351;15,8375
351;15,86441
351;15,88692
351;15,79575
351;15,88692
351;15,8717
351;15,8375
351;15,82545
351;15,88692
351;15,85724
351;15,8375
351;15,87954
351;15,81947
351;15,86441
351;15,87954
351;15,8717
351;15,87954
351;15,85724
351;15,88692
351;15,79575
351;15,8717
351;15,86441
351;15,08612
351;15,82545
351;15,80782
351;15,86441
352;15,74893
352;15,79681
352;15,64418
352;14,94158
352;0,4364124
352;15,76397
352;0,1300624
352;0,1932857
352;-0,04
352;0,8957534
352;15,61527
352;0,1579642
352;0,1825748
352;15,48783
352;0,7821845
352;0,6192958
352;0,3744278
352;15,58302
352;15,55505
352;15,52995
352;0,5145664
352;15,40692
352;15,28517
352;0,4205035
352;-0,007535188
352;0,0387326
352;0,2835528
352;0,08809362
352;0,1499056
352;0,5478286
352;15,05722
352;15,75397
352;0,5007673
352;-0,22
352;15,55679
352;15,53403
352;15,40995
352;0,2026704
352;0,389836
352;15,21998
352;0,2299884
352;15,46403
352;15,04613
352;0,3194564
352;15,56216
352;0,4369998
352;15,728
352;0,101622
352;0,2434971
352;0,2094628
352;15,625
352;15,21328
352;15,64329
352;15,70315
352;15,13398
352;15,64471
352;15,57033
352;-0,16
352;15,66836
352;14,92
353;-0,18
353;-0,4
353;-0,2
353;-0,03
353;-0,39
353;-0,2962286
353;-0,06
353;14,70131
353;0,3576528
353;-0,09999999
353;-0,470919
353;-0,23
353;-0,14
353;-0,04
353;15,27826
353;-0,39
353;15,18868
353;-0,16
353;15,55648
353;-0,13
353;-0,21
353;-0,22
353;-0,38
353;-0,02096732
353;-0,27
353;-0,28
353;-0,12
353;14,9077
353;-0,15
353;-0,4959009
353;-0,43
353;-0,4671341
353;-0,1832545
353;15,43886
353;-0,74
353;-0,33
353;-0,06
353;14,66361
353;15,1944
353;-0,5163211
353;-0,19
353;15,00356
353;14,88945
353;14,98157
353;-0,2347793
353;15,24394
353;14,82533
353;-0,43
353;-0,21
353;0,2923238
353;15,48389
353;-0,39
353;-0,1732987
353;-0,15
353;-0,74
353;-0,19
353;15,14158
353;15,06567
353;-0,23
353;15,34671
354;15,71124
354;15,585
354;15,78609
354;15,47898
354;15,7647
354;15,77918
354;15,7347
354;15,75124
354;15,82015
354;15,55477
354;15,79961
354;15,70792
354;15,70555
354;15,58585
354;15,09892
354;14,91118
354;15,7547
354;15,82015
354;15,43215
354;15,60477
354;15,65989
354;15,70444
354;15,44688
354;15,42898
354;15,73158
354;15,78609
354;15,58181
354;15,74444
354;15,67804
354;15,69804
354;15,65863
354;15,77177
354;15,77918
354;15,7252
354;15,70863
354;15,76177
354;15,82707
354;15,50405
354;15,4501
354;0,5706064
354;15,53389
354;15,73918
354;15,72444
354;15,81339
354;15,5301
354;15,15395
354;15,65257
354;15,43071
354;15,67804
354;15,81339
354;15,7118
354;15,56879
354;15,81339
354;15,43321
354;15,63596
354;15,7252
354;15,82015
354;15,70158
354;15,46898
354;15,83414
355;0,1712072
355;0,1243196
355;-0,09467947
355;15,26775
355;0,002512466
355;-0,1194522
355;-0,15
355;-0,4
355;0,007838268
355;0,06923155
355;-0,001632018
355;0,165905
355;-0,01907237
355;-0,0114849
355;0,08210719
355;-0,01457236
355;14,89
355;-0,07
355;-0,1182182
355;0,2010136
355;-0,03
355;0,195486
355;0,01422983
355;-0,26
355;0,2117979
355;-0,00375879
355;0,06524599
355;15,35824
355;0
355;15,3727
355;0,6767433
355;0,01564817
355;-0,17
355;0,02864252
355;0,03162012
355;15,3771
355;0,08601892
355;0,1157537
355;0,1676693
355;0,06985991
355;0,1663663
355;0,1396272
355;0,06705648
355;-0,1173382
355;-0,29
355;0,1462075
355;0,7977927
355;0,3364358
355;15,25542
355;0,2950476
355;14,97984
355;0,3710937
355;-0,06874102
355;0,2277693
355;14,92342
355;0,1068243
355;0,006637394
355;0,03029741
355;0,2442443
355;-0,01
356;15,77007
356;15,6444
356;15,76348
356;15,74985
356;15,66965
356;15,4865
356;15,77695
356;15,77695
356;15,77695
356;15,76695
356;15,76348
356;15,77007
356;15,75348
356;15,63854
356;15,78448
356;15,79213
356;15,71731
356;15,74985
356;15,79213
356;15,77695
356;15,49273
356;15,79972
356;15,75636
356;15,77695
356;15,78448
356;15,74348
356;15,77695
356;15,70684
356;15,77695
356;15,79213
356;15,53859
356;15,76348
356;15,70016
356;15,69379
356;15,69379
356;15,78448
356;15,79213
356;15,79213
356;15,76348
356;15,54484
356;15,78448
356;15,73123
356;15,79972
356;15,76348
356;15,77695
356;15,72334
356;15,77695
356;15,78448
356;15,78448
356;15,66342
356;15,73123
356;15,78448
356;15,72492
356;15,76348
356;15,66965
356;15,77695
356;15,79972
356;15,79213
356;15,77695
356;15,79213
357;15,58856
357;15,74206
357;15,70729
357;15,74695
357;15,78243
357;15,66555
357;15,67078
357;15,77243
357;15,78047
357;15,69729
357;15,76458
357;15,69078
357;15,72938
357;15,79047
357;15,68412
357;15,69078
357;15,76458
357;15,76458
357;15,67078
357;15,68403
357;15,68403
357;15,68403
357;15,77243
357;15,70729
357;15,75938
357;15,70729
357;15,68412
357;15,65403
357;15,70078
357;15,64328
357;15,55428
357;15,77243
357;15,74695
357;15,76695
357;15,73938
357;15,78047
357;15,74206
357;15,79047
357;15,71183
357;15,73206
357;15,74938
357;0,8872755
357;15,68403
357;15,61042
357;15,59251
357;15,70078
357;15,68403
357;15,69078
357;15,7152
357;15,68403
357;15,77243
357;15,76458
357;15,70078
357;15,70412
357;15,7352
357;15,49438
357;15,77458
357;15,76458
357;15,78243
357;15,69403
358;15,76293
358;15,73591
358;15,79293
358;15,79962
358;15,14937
358;-0,5330153
358;15,71778
358;0,258904
358;15,80629
358;15,76662
358;15,78962
358;0,3510931
358;15,79962
358;15,65204
358;15,62996
358;15,78617
358;15,33751
358;15,60249
358;15,67553
358;15,77955
358;15,71778
358;15,09618
358;0,9147742
358;15,14945
358;15,69525
358;15,68138
358;15,66971
358;15,80969
358;15,34817
358;15,65785
358;15,7734
358;15,73026
358;15,80629
358;15,67553
358;15,79962
358;15,77617
358;15,76962
358;0,3761857
358;15,73591
358;15,7734
358;15,54554
358;15,77955
358;15,57921
358;15,70837
358;15,78617
358;15,72591
358;0,05482962
358;15,31254
358;15,7734
358;15,79962
358;15,72968
358;15,66157
358;15,65204
358;14,93643
358;15,57554
358;15,70525
358;15,39625
358;14,89
358;15,59387
358;15,71837
359;15,74104
359;15,74104
359;15,74104
359;15,74104
359;15,81065
359;15,7955
359;15,67036
359;15,53916
359;15,80311
359;15,71448
359;15,70805
359;15,81065
359;0,6911133
359;15,77439
359;15,634
359;15,73439
359;15,80311
359;15,81065
359;15,73439
359;15,80311
359;15,81065
359;15,6517
359;15,63992
359;15,74747
359;15,64798
359;15,74104
359;15,77439
359;15,76094
359;15,70138
359;15,71448
359;15,75401
359;0,4288493
359;15,66658
359;15,80311
359;15,7955
359;15,75401
359;15,63992
359;15,78193
359;15,74747
359;15,65798
359;15,81065
359;15,70138
359;15,71448
359;15,70138
359;15,80311
359;0,7157525
359;15,63798
359;15,75401
359;15,68284
359;15,68284
359;15,80311
359;15,62214
359;15,59861
359;0,6423063
359;15,81065
359;15,55685
359;15,72132
359;15,68884
359;15,7955
359;15,5872
360;15,58572
360;15,68858
360;15,74042
360;15,74483
360;15,73584
360;0,8680243
360;-0,35
360;15,73042
360;15,73104
360;-0,23
360;-0,09999999
360;15,72263
360;15,66215
360;14,83712
360;15,40148
360;15,50074
360;15,68858
360;0,2102324
360;-0,1287423
360;15,56873
360;15,72674
360;15,06669
360;15,40865
360;15,72263
360;15,33994
360;15,7183
360;15,74042
360;15,75385
360;15,00765
360;-0,1128169
360;15,75385
360;15,56688
360;15,73584
360;15,6516
360;15,17241
360;14,98911
360;14,84804
360;15,70988
360;-0,19
360;14,8228
360;15,66651
360;15,73104
360;15,64573
360;15,74042
360;15,7183
360;15,29564
360;15,19401
360;15,03804
360;-0,33
360;-0,23
360;15,7058
360;15,72263
360;-0,03
360;15,64165
360;15,7183
360;15,17892
360;15,33345
360;-0,05
360;15,02771
360;15,73584
361;15,78641
361;15,6442
361;15,73207
361;0,4332608
361;15,76592
361;15,69302
361;0,4133256
361;15,79285
361;0,2863326
361;0,3959836
361;15,59257
361;15,76592
361;15,79936
361;15,83253
361;0,3678073
361;0,5037183
361;15,70666
361;0,5419529
361;0,4692664
361;0,4358774
361;15,5058
361;15,78641
361;0,5347636
361;15,73207
361;15,73207
361;15,7799
361;0,3998108
361;15,7983
361;0,4210612
361;15,80548
361;0,5100037
361;15,74461
361;15,61252
361;15,55376
361;0,488229
361;0,4855296
361;0,5218959
361;0,4497219
361;0,556421
361;15,72564
361;15,75817
361;0,5207001
361;15,75138
361;15,7129
361;15,75817
361;15,57376
361;0,5813022
361;15,77936
361;15,77343
361;15,79178
361;15,65863
361;0,4746292
361;15,59449
361;0,4329862
361;15,80178
361;0,4793266
361;0,5280601
361;15,81831
361;15,58257
361;0,5214195
362;15,19772
362;15,84085
362;0,6908488
362;0,7371365
362;0,7111499
362;0,8478452
362;15,53411
362;0,150239
362;0,7676088
362;0,5266947
362;0,05838135
362;15,75773
362;0,279741
362;0,626111
362;15,66263
362;0,6616071
362;0,6619164
362;0,410583
362;0,8971559
362;15,82085
362;15,53635
362;15,11967
362;15,66432
362;0,498162
362;15,75435
362;0,3068098
362;15,81969
362;15,78172
362;15,83085
362;15,78652
362;0,6647992
362;15,80652
362;15,50635
362;14,90081
362;0,6630587
362;0,5322939
362;15,40231
362;0,4547887
362;15,24273
362;15,5578
362;15,00081
362;15,82354
362;15,68263
362;0,189578
362;0,5318187
362;0,3568677
362;0,6145614
362;0,8298899
362;15,65565
362;0,5796351
362;0,6478828
362;15,43102
362;0,6812743
362;0,6400595
362;0,718469
362;15,19144
362;0,5881343
362;0,5337495
362;0,7618023
362;0,6806697
363;-0,3550354
363;0,1035373
363;0,08024442
363;0,07754306
363;-0,07709744
363;-0,3934273
363;0,283124
363;0,1773636
363;0,1870101
363;0,1021146
363;-0,1609989
363;-0,1184376
363;-0,181137
363;0,08150075
363;-0,5814766
363;0,2296321
363;0,144163
363;0,2247302
363;0,2715166
363;0,1183304
363;0,1876027
363;-0,06191225
363;0,2186812
363;-0,2824731
363;-0,1495592
363;0,004054187
363;0,3224986
363;15,47901
363;0,06745088
363;-0,04984407
363;-0,1757558
363;-0,35
363;-0,2659908
363;-0,0306012
363;0,008704087
363;-0,2496881
363;-0,1249108
363;0,1277751
363;0,05874296
363;0,1782122
363;-0,3065571
363;0,2334206
363;-0,2184854
363;-0,07019636
363;0,2003345
363;-0,1457716
363;0,1431716
363;-0,528228
363;-0,02255501
363;0,2384508
363;0,2275213
363;0,1981011
363;0,1660373
363;0,1694796
363;0,280394
363;-0,194258
363;-0,03784018
363;0,06642999
363;-0,1808816
363;0,1279852
364;-0,005158747
364;0,4612568
364;0,5203041
364;0,2512846
364;0,3737505
364;0,2667624
364;-0,002771204
364;0,2931461
364;0,117639
364;0,2134544
364;0,3157853
364;0,1922251
364;0,1988848
364;0,06628321
364;-0,1666522
364;0,1524888
364;0,1131958
364;0,418575
364;0,2728845
364;0,3574061
364;0,365366
364;0,3222069
364;0,3095386
364;0,2658823
364;0,003299402
364;0,3100874
364;0,3554495
364;0,1677415
364;-0,01233896
364;0,21718
364;-0,1657794
364;-0,2752827
364;0,3316684
364;-0,1502521
364;-0,04003165
364;0,3692119
364;0,1787503
364;0,2588026
364;0,2440558
364;0,3982984
364;0,2899118
364;0,2350138
364;0,0356527
364;0,4123009
364;0,2057227
364;-0,2585503
364;0,2246835
364;0,3441941
364;-0,28
364;0,2813636
364;0,3026775
364;0,4354053
364;0,1072089
364;0,02238639
364;0,3962753
364;-0,2142567
364;0,01541515
364;0,2359936
364;0,3809356
364;0,231689
365;-0,17
365;0,2595579
365;0,5238554
365;0,4191631
365;0,419832
365;0,4364514
365;0,3143864
365;0,613546
365;-0,36
365;0,4960861
365;0,2946342
365;-0,09
365;0,5934651
365;0,1337793
365;0
365;0,56901
365;0,5160002
365;0,3914203
365;0,545164
365;0,5141755
365;0,2453844
365;0,3826541
365;-0,31
365;0,3225903
365;-0,09999999
365;-0,09
365;-0,23
365;0,5521259
365;0,5928361
365;0,5324683
365;0,4638089
365;0,1734303
365;0,3285485
365;0,3059977
365;-0,03
365;0,2047049
365;0,6243287
365;0,5659562
365;0,06425989
365;-0,16
365;0
365;0,4137436
365;0,4746161
365;0,1736365
365;0,5168263
365;0,1493674
365;0,3962698
365;-0,12
365;0,5167158
365;0,4762129
365;0,2152499
365;-0,07
365;-0,21
365;0,5237606
365;0,4964021
365;0,6215426
365;0,547371
365;0,43417
365;-0,21
365;0,3135258
366;15,82205
366;15,87058
366;15,66945
366;15,86328
366;15,76302
366;15,84885
366;15,87058
366;15,5666
366;15,25187
366;15,87798
366;15,87058
366;15,70915
366;15,83544
366;15,86328
366;15,80883
366;15,56061
366;15,80883
366;15,65944
366;15,85586
366;15,74412
366;15,86328
366;15,84885
366;15,84885
366;15,85586
366;15,85586
366;15,69993
366;15,84885
366;15,59005
366;15,73139
366;15,7126
366;15,65762
366;15,3748
366;15,85586
366;15,86328
366;15,71915
366;15,86328
366;15,81518
366;15,82843
366;15,76993
366;15,84885
366;15,7252
366;15,84885
366;15,75038
366;15,53674
366;15,86328
366;15,75038
366;15,65103
366;15,63862
366;15,61461
366;15,84885
366;15,85586
366;15,76993
366;15,85586
366;15,85586
366;15,85586
366;15,84885
366;15,84885
366;15,65103
366;15,63266
366;15,77705
367;15,15423
367;15,65072
367;15,31398
367;15,64864
367;15,7505
367;0,8206769
367;0,8261631
367;0,3713617
367;0,6607041
367;14,87645
367;0,6693162
367;0,8164071
367;15,49788
367;0,4392002
367;0,9200704
367;15,78742
367;0,6286602
367;0,5513747
367;0,6781181
367;0,8787087
367;15,6295
367;15,76135
367;15,7435
367;15,7105
367;0,7509348
367;0,023845
367;0,5595554
367;15,70142
367;0,7564504
367;0,6121929
367;0,6174564
367;0,7316744
367;0,7283305
367;15,74291
367;0,9032108
367;15,84807
367;15,53683
367;15,43947
367;0,7694179
367;0,7144566
367;0,7695317
367;0,7278427
367;15,39399
367;15,54468
367;15,31889
367;15,3753
367;15,7935
367;0,5582572
367;15,60463
367;0,7069426
367;15,6595
367;15,66235
367;0,7024294
367;0,5884128
367;0,5760973
367;0,550245
367;0,8003252
367;0,5309353
367;0,666606
367;15,57205
368;-0,03
368;-0,03
368;0
368;0,7660728
368;-0,04
368;0
368;-0,01
368;-0,05
368;-0,03
368;-0,14
368;-0,02
368;-0,08
368;0
368;-0,02
368;-0,01
368;-0,07
368;-0,17
368;-0,02
368;-0,01
368;0
368;-0,08
368;-0,01
368;0
368;-0,03
368;0
368;-0,09
368;0
368;-0,04
368;-0,06509194
368;0
368;-0,06
368;-0,12
368;-0,06
368;-0,12
368;-0,11
368;-0,03
368;-0,12
368;-0,02
368;-0,04
368;0
368;0
368;-0,01
368;0
368;-0,02
368;-0,07
368;-0,23
368;-0,21
368;-0,02
368;-0,11
368;-0,15
368;0
368;0,05210717
368;-0,01
368;-0,05
368;-0,16
368;-0,01
368;-0,05
368;-0,07
368;-0,11
368;-0,04
369;15,57654
369;0,6493524
369;-0,09647867
369;15,4098
369;0,8178666
369;-0,4437376
369;-0,21
369;0,3575849
369;15,41391
369;15,57242
369;0,6970398
369;15,45434
369;0,6950126
369;15,68386
369;0,7421248
369;0,7131089
369;15,49364
369;15,12426
369;15,64585
369;0,2536206
369;0,7017412
369;-0,19
369;-0,1259193
369;-0,09326813
369;0,5062658
369;0,797361
369;14,97291
369;-0,07
369;0,5554898
369;0,6297676
369;15,64386
369;0,5201622
369;14,97509
369;15,63255
369;0,158553
369;0,8519452
369;15,50303
369;-0,09
369;0,6807864
369;0,6371602
369;0,5899774
369;-0,46
369;0,6934915
369;15,27639
369;15,2035
369;0,6168
369;15,37929
369;0,7159931
369;15,64585
369;0,6389461
369;-0,21
369;-0,19
369;0,7357607
369;15,43638
369;0,6791247
369;0,7041646
369;0,2406163
369;15,48929
369;-0,3083811
369;-0,3
370;15,7843
370;15,67387
370;15,60819
370;15,81071
370;15,76761
370;15,64071
370;15,45885
370;15,67596
370;15,83106
370;15,65597
370;15,50472
370;15,7682
370;15,63724
370;15,76082
370;15,82442
370;15,53728
370;15,71596
370;15,45771
370;15,66628
370;15,75617
370;15,59958
370;15,79761
370;15,6471
370;15,22443
370;15,8007
370;15,7782
370;15,80414
370;15,59724
370;15,7782
370;15,7782
370;15,7119
370;15,66819
370;0,3478069
370;15,79082
370;15,79414
370;15,54465
370;15,77082
370;15,72417
370;15,70628
370;15,79761
370;15,32694
370;15,7643
370;15,79761
370;15,79761
370;15,79082
370;15,79761
370;15,48472
370;15,7582
370;15,81749
370;15,79761
370;15,69596
370;15,6671
370;15,56885
370;15,74032
370;15,58691
370;15,81071
370;15,7843
370;15,68071
370;15,79082
370;15,72449
371;-0,2052595
371;-0,2152595
371;-0,09905306
371;-0,1503199
371;0,2716923
371;0,07981407
371;0,1547405
371;0,1347405
371;0,0847405
371;0,194484
371;0,3847405
371;-0,2052595
371;-0,0452595
371;-0,007487152
371;-0,2204134
371;-0,1555234
371;0,2133954
371;0,1147405
371;-0,0152595
371;0,4640885
371;0,1124623
371;0,1347289
371;-0,1732258
371;-0,05394389
371;-0,1816495
371;0,2947405
371;-0,1801788
371;-0,1652595
371;-0,060011
371;-0,09525961
371;0,1147405
371;-0,002031041
371;0,3147405
371;0,28789
371;0,1016353
371;0,3537214
371;-0,1552595
371;0,1778426
371;0,3432968
371;0,4330914
371;-0,2152595
371;0,0147405
